simulation time,actual_yL
3.650000,0.071347
3.655000,0.071347
3.660000,0.071347
3.665000,0.071347
3.670000,0.071347
3.675000,0.069347
3.680000,0.069347
3.685000,0.069347
3.690000,0.069347
3.695000,0.069347
3.700000,0.066347
3.705000,0.066347
3.710000,0.066347
3.715000,0.066347
3.720000,0.066347
3.725000,0.063347
3.730000,0.063347
3.735000,0.063347
3.740000,0.063347
3.745000,0.063347
3.750000,0.060347
3.755000,0.060347
3.760000,0.060347
3.765000,0.060347
3.770000,0.060347
3.775000,0.057347
3.780000,0.057347
3.785000,0.057347
3.790000,0.057347
3.795000,0.057347
3.800000,0.055347
3.805000,0.055347
3.810000,0.055347
3.815000,0.055347
3.820000,0.055347
3.825000,0.052347
3.830000,0.052347
3.835000,0.052347
3.840000,0.052347
3.845000,0.052347
3.850000,0.049347
3.855000,0.049347
3.860000,0.049347
3.865000,0.049347
3.870000,0.049347
3.875000,0.047347
3.880000,0.047347
3.885000,0.047347
3.890000,0.047347
3.895000,0.047347
3.900000,0.045347
3.905000,0.045347
3.910000,0.045347
3.915000,0.045347
3.920000,0.045347
3.925000,0.042347
3.930000,0.042347
3.935000,0.042347
3.940000,0.042347
3.945000,0.042347
3.950000,0.040347
3.955000,0.040347
3.960000,0.040347
3.965000,0.040347
3.970000,0.040347
3.975000,0.038347
3.980000,0.038347
3.985000,0.038347
3.990000,0.038347
3.995000,0.038347
4.000000,0.036347
4.005000,0.036347
4.010000,0.036347
4.015000,0.036347
4.020000,0.036347
4.025000,0.034347
4.030000,0.034347
4.035000,0.034347
4.040000,0.034347
4.045000,0.034347
4.050000,0.033347
4.055000,0.033347
4.060000,0.033347
4.065000,0.033347
4.070000,0.033347
4.075000,0.031347
4.080000,0.031347
4.085000,0.031347
4.090000,0.031347
4.095000,0.031347
4.100000,0.029347
4.105000,0.029347
4.110000,0.029347
4.115000,0.029347
4.120000,0.029347
4.125000,0.028347
4.130000,0.028347
4.135000,0.028347
4.140000,0.028347
4.145000,0.028347
4.150000,0.026347
4.155000,0.026347
4.160000,0.026347
4.165000,0.026347
4.170000,0.026347
4.175000,0.025347
4.180000,0.025347
4.185000,0.025347
4.190000,0.025347
4.195000,0.025347
4.200000,0.023347
4.205000,0.023347
4.210000,0.023347
4.215000,0.023347
4.220000,0.023347
4.225000,0.021347
4.230000,0.021347
4.235000,0.021347
4.240000,0.021347
4.245000,0.021347
4.250000,0.020347
4.255000,0.020347
4.260000,0.020347
4.265000,0.020347
4.270000,0.020347
4.275000,0.018347
4.280000,0.018347
4.285000,0.018347
4.290000,0.018347
4.295000,0.018347
4.300000,0.017347
4.305000,0.017347
4.310000,0.017347
4.315000,0.017347
4.320000,0.017347
4.325000,0.016347
4.330000,0.016347
4.335000,0.016347
4.340000,0.016347
4.345000,0.016347
4.350000,0.015347
4.355000,0.015347
4.360000,0.015347
4.365000,0.015347
4.370000,0.015347
4.375000,0.013347
4.380000,0.013347
4.385000,0.013347
4.390000,0.013347
4.395000,0.013347
4.400000,0.012347
4.405000,0.012347
4.410000,0.012347
4.415000,0.012347
4.420000,0.012347
4.425000,0.011347
4.430000,0.011347
4.435000,0.011347
4.440000,0.011347
4.445000,0.011347
4.450000,0.010347
4.455000,0.010347
4.460000,0.010347
4.465000,0.010347
4.470000,0.010347
4.475000,0.009347
4.480000,0.009347
4.485000,0.009347
4.490000,0.009347
4.495000,0.009347
4.500000,0.009347
4.505000,0.009347
4.510000,0.009347
4.515000,0.009347
4.520000,0.009347
4.525000,0.008347
4.530000,0.008347
4.535000,0.008347
4.540000,0.008347
4.545000,0.008347
4.550000,0.007347
4.555000,0.007347
4.560000,0.007347
4.565000,0.007347
4.570000,0.007347
4.575000,0.006347
4.580000,0.006347
4.585000,0.006347
4.590000,0.006347
4.595000,0.006347
4.600000,0.005347
4.605000,0.005347
4.610000,0.005347
4.615000,0.005347
4.620000,0.005347
4.625000,0.005347
4.630000,0.005347
4.635000,0.005347
4.640000,0.005347
4.645000,0.005347
4.650000,0.004347
4.655000,0.004347
4.660000,0.004347
4.665000,0.004347
4.670000,0.004347
4.675000,0.003347
4.680000,0.003347
4.685000,0.003347
4.690000,0.003347
4.695000,0.003347
4.700000,0.003347
4.705000,0.003347
4.710000,0.003347
4.715000,0.003347
4.720000,0.003347
4.725000,0.002347
4.730000,0.002347
4.735000,0.002347
4.740000,0.002347
4.745000,0.002347
4.750000,0.001347
4.755000,0.001347
4.760000,0.001347
4.765000,0.001347
4.770000,0.001347
4.775000,0.001347
4.780000,0.001347
4.785000,0.001347
4.790000,0.001347
4.795000,0.001347
4.800000,0.000347
4.805000,0.000347
4.810000,0.000347
4.815000,0.000347
4.820000,0.000347
4.825000,0.000347
4.830000,0.000347
4.835000,0.000347
4.840000,0.000347
4.845000,0.000347
4.850000,-0.000653
4.855000,-0.000653
4.860000,-0.000653
4.865000,-0.000653
4.870000,-0.000653
4.875000,-0.000653
4.880000,-0.000653
4.885000,-0.000653
4.890000,-0.000653
4.895000,-0.000653
4.900000,-0.000653
4.905000,-0.000653
4.910000,-0.000653
4.915000,-0.000653
4.920000,-0.000653
4.925000,-0.000653
4.930000,-0.000653
4.935000,-0.000653
4.940000,-0.000653
4.945000,-0.000653
4.950000,-0.001653
4.955000,-0.001653
4.960000,-0.001653
4.965000,-0.001653
4.970000,-0.001653
4.975000,-0.001653
4.980000,-0.001653
4.985000,-0.001653
4.990000,-0.001653
4.995000,-0.001653
5.000000,-0.001653
5.005000,-0.001653
5.010000,-0.001653
5.015000,-0.001653
5.020000,-0.001653
5.025000,-0.002653
5.030000,-0.002653
5.035000,-0.002653
5.040000,-0.002653
5.045000,-0.002653
5.050000,-0.002653
5.055000,-0.002653
5.060000,-0.002653
5.065000,-0.002653
5.070000,-0.002653
5.075000,-0.002653
5.080000,-0.002653
5.085000,-0.002653
5.090000,-0.002653
5.095000,-0.002653
5.100000,-0.002653
5.105000,-0.002653
5.110000,-0.002653
5.115000,-0.002653
5.120000,-0.002653
5.125000,-0.003653
5.130000,-0.003653
5.135000,-0.003653
5.140000,-0.003653
5.145000,-0.003653
5.150000,-0.003653
5.155000,-0.003653
5.160000,-0.003653
5.165000,-0.003653
5.170000,-0.003653
5.175000,-0.003653
5.180000,-0.003653
5.185000,-0.003653
5.190000,-0.003653
5.195000,-0.003653
5.200000,-0.004653
5.205000,-0.004653
5.210000,-0.004653
5.215000,-0.004653
5.220000,-0.004653
5.225000,-0.004653
5.230000,-0.004653
5.235000,-0.004653
5.240000,-0.004653
5.245000,-0.004653
5.250000,-0.004653
5.255000,-0.004653
5.260000,-0.004653
5.265000,-0.004653
5.270000,-0.004653
5.275000,-0.004653
5.280000,-0.004653
5.285000,-0.004653
5.290000,-0.004653
5.295000,-0.004653
5.300000,-0.004653
5.305000,-0.004653
5.310000,-0.004653
5.315000,-0.004653
5.320000,-0.004653
5.325000,-0.005653
5.330000,-0.005653
5.335000,-0.005653
5.340000,-0.005653
5.345000,-0.005653
5.350000,-0.005653
5.355000,-0.005653
5.360000,-0.005653
5.365000,-0.005653
5.370000,-0.005653
5.375000,-0.005653
5.380000,-0.005653
5.385000,-0.005653
5.390000,-0.005653
5.395000,-0.005653
5.400000,-0.005653
5.405000,-0.005653
5.410000,-0.005653
5.415000,-0.005653
5.420000,-0.005653
5.425000,-0.005653
5.430000,-0.005653
5.435000,-0.005653
5.440000,-0.005653
5.445000,-0.005653
5.450000,-0.005653
5.455000,-0.005653
5.460000,-0.005653
5.465000,-0.005653
5.470000,-0.005653
5.475000,-0.005653
5.480000,-0.005653
5.485000,-0.005653
5.490000,-0.005653
5.495000,-0.005653
5.500000,-0.005653
5.505000,-0.005653
5.510000,-0.005653
5.515000,-0.005653
5.520000,-0.005653
5.525000,-0.005653
5.530000,-0.005653
5.535000,-0.005653
5.540000,-0.005653
5.545000,-0.005653
5.550000,-0.005653
5.555000,-0.005653
5.560000,-0.005653
5.565000,-0.005653
5.570000,-0.005653
5.575000,-0.005653
5.580000,-0.005653
5.585000,-0.005653
5.590000,-0.005653
5.595000,-0.005653
5.600000,-0.005653
5.605000,-0.005653
5.610000,-0.005653
5.615000,-0.005653
5.620000,-0.005653
5.625000,-0.005653
5.630000,-0.005653
5.635000,-0.005653
5.640000,-0.005653
5.645000,-0.005653
5.650000,-0.005653
5.655000,-0.005653
5.660000,-0.005653
5.665000,-0.005653
5.670000,-0.005653
5.675000,-0.005653
5.680000,-0.005653
5.685000,-0.005653
5.690000,-0.005653
5.695000,-0.005653
5.700000,-0.006653
5.705000,-0.006653
5.710000,-0.006653
5.715000,-0.006653
5.720000,-0.006653
5.725000,-0.006653
5.730000,-0.006653
5.735000,-0.006653
5.740000,-0.006653
5.745000,-0.006653
5.750000,-0.006653
5.755000,-0.006653
5.760000,-0.006653
5.765000,-0.006653
5.770000,-0.006653
5.775000,-0.006653
5.780000,-0.006653
5.785000,-0.006653
5.790000,-0.006653
5.795000,-0.006653
5.800000,-0.006653
5.805000,-0.006653
5.810000,-0.006653
5.815000,-0.006653
5.820000,-0.006653
5.825000,-0.006653
5.830000,-0.006653
5.835000,-0.006653
5.840000,-0.006653
5.845000,-0.006653
5.850000,-0.006653
5.855000,-0.006653
5.860000,-0.006653
5.865000,-0.006653
5.870000,-0.006653
5.875000,-0.006653
5.880000,-0.006653
5.885000,-0.006653
5.890000,-0.006653
5.895000,-0.006653
5.900000,-0.006653
5.905000,-0.006653
5.910000,-0.006653
5.915000,-0.006653
5.920000,-0.006653
5.925000,-0.007653
5.930000,-0.007653
5.935000,-0.007653
5.940000,-0.007653
5.945000,-0.007653
5.950000,-0.007653
5.955000,-0.007653
5.960000,-0.007653
5.965000,-0.007653
5.970000,-0.007653
5.975000,-0.007653
5.980000,-0.007653
5.985000,-0.007653
5.990000,-0.007653
5.995000,-0.007653
6.000000,-0.007653
6.005000,-0.007653
6.010000,-0.007653
6.015000,-0.007653
6.020000,-0.007653
6.025000,-0.007653
6.030000,-0.007653
6.035000,-0.007653
6.040000,-0.007653
6.045000,-0.007653
6.050000,-0.007653
6.055000,-0.007653
6.060000,-0.007653
6.065000,-0.007653
6.070000,-0.007653
6.075000,-0.007653
6.080000,-0.007653
6.085000,-0.007653
6.090000,-0.007653
6.095000,-0.007653
6.100000,-0.007653
6.105000,-0.007653
6.110000,-0.007653
6.115000,-0.007653
6.120000,-0.007653
6.125000,-0.007653
6.130000,-0.007653
6.135000,-0.007653
6.140000,-0.007653
6.145000,-0.007653
6.150000,-0.007653
6.155000,-0.007653
6.160000,-0.007653
6.165000,-0.007653
6.170000,-0.007653
6.175000,-0.007653
6.180000,-0.007653
6.185000,-0.007653
6.190000,-0.007653
6.195000,-0.007653
6.200000,-0.007653
6.205000,-0.007653
6.210000,-0.007653
6.215000,-0.007653
6.220000,-0.007653
6.225000,-0.007653
6.230000,-0.007653
6.235000,-0.007653
6.240000,-0.007653
6.245000,-0.007653
6.250000,-0.007653
6.255000,-0.007653
6.260000,-0.007653
6.265000,-0.007653
6.270000,-0.007653
6.275000,-0.007653
6.280000,-0.007653
6.285000,-0.007653
6.290000,-0.007653
6.295000,-0.007653
6.300000,-0.007653
6.305000,-0.007653
6.310000,-0.007653
6.315000,-0.007653
6.320000,-0.007653
6.325000,-0.007653
6.330000,-0.007653
6.335000,-0.007653
6.340000,-0.007653
6.345000,-0.007653
6.350000,-0.007653
6.355000,-0.007653
6.360000,-0.007653
6.365000,-0.007653
6.370000,-0.007653
6.375000,-0.007653
6.380000,-0.007653
6.385000,-0.007653
6.390000,-0.007653
6.395000,-0.007653
6.400000,-0.007653
6.405000,-0.007653
6.410000,-0.007653
6.415000,-0.007653
6.420000,-0.007653
6.425000,-0.007653
6.430000,-0.007653
6.435000,-0.007653
6.440000,-0.007653
6.445000,-0.007653
6.450000,-0.007653
6.455000,-0.007653
6.460000,-0.007653
6.465000,-0.007653
6.470000,-0.007653
6.475000,-0.007653
6.480000,-0.007653
6.485000,-0.007653
6.490000,-0.007653
6.495000,-0.007653
6.500000,-0.007653
6.505000,-0.007653
6.510000,-0.007653
6.515000,-0.007653
6.520000,-0.007653
6.525000,-0.008653
6.530000,-0.008653
6.535000,-0.008653
6.540000,-0.008653
6.545000,-0.008653
6.550000,-0.008653
6.555000,-0.008653
6.560000,-0.008653
6.565000,-0.008653
6.570000,-0.008653
6.575000,-0.008653
6.580000,-0.008653
6.585000,-0.008653
6.590000,-0.008653
6.595000,-0.008653
6.600000,-0.008653
6.605000,-0.008653
6.610000,-0.008653
6.615000,-0.008653
6.620000,-0.008653
6.625000,-0.008653
6.630000,-0.008653
6.635000,-0.008653
6.640000,-0.008653
6.645000,-0.008653
6.650000,-0.008653
6.655000,-0.008653
6.660000,-0.008653
6.665000,-0.008653
6.670000,-0.008653
6.675000,-0.008653
6.680000,-0.008653
6.685000,-0.008653
6.690000,-0.008653
6.695000,-0.008653
6.700000,-0.008653
6.705000,-0.008653
6.710000,-0.008653
6.715000,-0.008653
6.720000,-0.008653
6.725000,-0.008653
6.730000,-0.008653
6.735000,-0.008653
6.740000,-0.008653
6.745000,-0.008653
6.750000,-0.008653
6.755000,-0.008653
6.760000,-0.008653
6.765000,-0.008653
6.770000,-0.008653
6.775000,-0.008653
6.780000,-0.008653
6.785000,-0.008653
6.790000,-0.008653
