simulation time,steering angle
36.375000,0.000559
36.400000,-0.000060
36.425000,-0.000163
36.450000,-0.000787
36.475000,-0.000477
36.500000,-0.000936
36.525000,-0.000671
36.550000,-0.002857
36.575000,-0.003668
36.600000,-0.002921
36.625000,-0.000558
36.650000,0.001784
36.675000,0.001490
36.700000,0.000750
36.725000,0.000172
36.750000,-0.000011
36.775000,-0.000321
36.800000,0.000384
36.825000,0.000945
36.850000,0.001464
36.875000,0.001558
36.900000,0.002093
36.925000,0.001673
36.950000,0.000948
36.975000,0.000729
37.000000,-0.000134
37.025000,-0.000201
37.050000,-0.000707
37.075000,-0.000375
37.100000,-0.001886
37.125000,-0.001338
37.150000,-0.002858
37.175000,-0.003431
37.200000,-0.002091
37.225000,-0.000474
37.250000,0.001862
37.275000,0.001228
37.300000,0.000682
37.325000,-0.000089
37.350000,0.000172
37.375000,-0.000343
37.400000,0.000515
37.425000,0.000870
37.450000,0.001426
37.475000,0.001504
37.500000,0.001989
37.525000,0.001724
37.550000,0.001046
37.575000,0.000551
37.600000,-0.000145
37.625000,-0.000144
37.650000,-0.000687
37.675000,-0.000622
37.700000,-0.001107
37.725000,-0.000863
37.750000,-0.002939
37.775000,-0.003302
37.800000,-0.002630
37.825000,-0.000340
37.850000,0.001646
37.875000,0.001601
37.900000,0.000840
37.925000,-0.000117
37.950000,0.000002
37.975000,-0.000299
38.000000,0.000471
38.025000,0.000866
38.050000,0.001496
38.075000,0.001605
38.100000,0.002115
38.125000,0.001674
38.150000,0.000998
38.175000,0.000261
38.200000,-0.000435
38.225000,-0.000226
38.250000,-0.000717
38.275000,-0.000874
38.300000,-0.001575
38.325000,-0.000937
38.350000,-0.003379
38.375000,-0.003482
38.400000,-0.001578
38.425000,-0.000295
38.450000,0.001493
38.475000,0.001069
38.500000,0.000698
38.525000,-0.000134
38.550000,0.000273
38.575000,-0.000036
38.600000,0.000563
38.625000,0.000898
38.650000,0.001375
38.675000,0.001569
38.700000,0.001746
38.725000,0.001621
38.750000,0.000960
38.775000,0.000660
38.800000,-0.000049
38.825000,-0.000109
38.850000,-0.000238
38.875000,-0.000408
38.900000,-0.000997
38.925000,-0.001056
38.950000,-0.003548
38.975000,-0.003680
39.000000,-0.002719
39.025000,-0.000299
39.050000,0.001648
39.075000,0.001159
39.100000,0.000670
39.125000,0.000064
39.150000,0.000315
39.175000,-0.000058
39.200000,0.000542
39.225000,0.000964
39.250000,0.001520
39.275000,0.001524
39.300000,0.001708
39.325000,0.001557
39.350000,0.000993
39.375000,0.000679
39.400000,0.000029
39.425000,-0.000115
39.450000,-0.000121
39.475000,-0.000981
39.500000,-0.001209
39.525000,-0.000995
39.550000,-0.003396
39.575000,-0.003251
39.600000,-0.002390
39.625000,-0.000462
39.650000,0.001713
39.675000,0.001075
39.700000,0.000650
39.725000,-0.000150
39.750000,0.000233
39.775000,-0.000018
39.800000,0.000519
39.825000,0.000790
39.850000,0.001438
39.875000,0.001554
39.900000,0.001768
39.925000,0.001681
39.950000,0.000963
39.975000,0.000496
40.000000,-0.000013
40.025000,-0.000157
40.050000,0.000230
40.075000,-0.000974
40.100000,-0.001301
40.125000,-0.001013
40.150000,-0.003557
40.175000,-0.003434
40.200000,-0.002255
40.225000,-0.000334
40.250000,0.001648
40.275000,0.000987
40.300000,0.000666
40.325000,0.000108
40.350000,0.000337
40.375000,0.000031
40.400000,0.000474
40.425000,0.000876
40.450000,0.001499
40.475000,0.001543
40.500000,0.001828
40.525000,0.001756
40.550000,0.000923
40.575000,0.000636
40.600000,0.000054
40.625000,-0.000221
40.650000,-0.000124
40.675000,-0.000844
40.700000,-0.001206
40.725000,-0.001160
40.750000,-0.003694
40.775000,-0.003163
40.800000,-0.002512
40.825000,-0.000034
40.850000,0.001591
40.875000,0.001148
40.900000,0.000989
40.925000,0.000070
40.950000,-0.000006
40.975000,-0.000335
41.000000,0.000389
41.025000,0.000752
41.050000,0.001340
41.075000,0.001572
41.100000,0.002054
41.125000,0.001868
41.150000,0.000968
41.175000,0.000522
41.200000,0.000020
41.225000,-0.000296
41.250000,-0.000033
41.275000,-0.000920
41.300000,-0.001666
41.325000,-0.001217
41.350000,-0.003548
41.375000,-0.003152
41.400000,-0.002204
41.425000,-0.000349
41.450000,0.001256
41.475000,0.001016
41.500000,0.000635
41.525000,-0.000138
41.550000,0.000341
41.575000,0.000278
41.600000,0.000555
41.625000,0.001116
41.650000,0.001628
41.675000,0.001640
41.700000,0.001566
41.725000,0.001641
41.750000,0.000947
41.775000,0.000740
41.800000,0.000041
41.825000,-0.000265
41.850000,0.000541
41.875000,-0.000802
41.900000,-0.001258
41.925000,-0.001252
41.950000,-0.003962
41.975000,-0.003431
42.000000,-0.002640
42.025000,-0.000311
42.050000,0.001395
42.075000,0.001261
42.100000,0.000675
42.125000,-0.000183
42.150000,0.000295
42.175000,0.000076
42.200000,0.000488
42.225000,0.000932
42.250000,0.001599
42.275000,0.001675
42.300000,0.001653
42.325000,0.001459
42.350000,0.000961
42.375000,0.000269
42.400000,0.000141
42.425000,0.000086
42.450000,0.000682
42.475000,-0.000956
42.500000,-0.000893
42.525000,-0.001113
42.550000,-0.003790
42.575000,-0.003359
42.600000,-0.002655
42.625000,-0.000393
42.650000,0.001439
42.675000,0.001213
42.700000,0.000809
42.725000,-0.000211
42.750000,0.000094
42.775000,-0.000049
42.800000,0.000403
42.825000,0.000897
42.850000,0.001614
42.875000,0.001627
42.900000,0.001584
42.925000,0.001495
42.950000,0.000984
42.975000,0.000271
43.000000,0.000108
43.025000,0.000086
43.050000,0.000579
43.075000,-0.000996
43.100000,-0.000659
43.125000,-0.001025
43.150000,-0.003721
43.175000,-0.003416
43.200000,-0.002685
43.225000,-0.000289
43.250000,0.001452
43.275000,0.001351
43.300000,0.000787
43.325000,-0.000101
43.350000,0.000129
43.375000,-0.000213
43.400000,0.000473
43.425000,0.000623
43.450000,0.001523
43.475000,0.001641
43.500000,0.001697
43.525000,0.001548
43.550000,0.000903
43.575000,0.000308
43.600000,0.000014
43.625000,0.000121
43.650000,0.000221
43.675000,-0.001081
43.700000,-0.000623
43.725000,-0.001148
43.750000,-0.003830
43.775000,-0.003370
43.800000,-0.002018
43.825000,-0.000123
43.850000,0.001433
43.875000,0.001118
43.900000,0.000644
43.925000,-0.000158
43.950000,0.000178
43.975000,-0.000049
44.000000,0.000424
44.025000,0.000787
44.050000,0.001589
44.075000,0.001569
44.100000,0.001712
44.125000,0.001534
44.150000,0.001080
44.175000,0.000637
44.200000,0.000004
44.225000,-0.000154
44.250000,0.000541
44.275000,-0.001196
44.300000,-0.000758
44.325000,-0.000870
44.350000,-0.003764
44.375000,-0.003476
44.400000,-0.003158
44.425000,-0.000890
44.450000,0.001480
44.475000,0.001232
44.500000,0.000699
44.525000,0.000357
44.550000,0.000469
44.575000,0.000158
44.600000,0.000516
44.625000,0.000915
44.650000,0.001519
44.675000,0.001637
44.700000,0.001719
44.725000,0.001624
44.750000,0.001006
44.775000,0.000654
44.800000,-0.000045
44.825000,-0.000279
44.850000,0.000554
44.875000,-0.001487
44.900000,-0.000759
44.925000,-0.001075
44.950000,-0.004021
44.975000,-0.003263
45.000000,-0.002756
45.025000,-0.000335
45.050000,0.001602
45.075000,0.001261
45.100000,0.000624
45.125000,-0.000101
45.150000,0.000281
45.175000,0.000029
45.200000,0.000469
45.225000,0.000834
45.250000,0.001545
45.275000,0.001687
45.300000,0.001658
45.325000,0.001538
45.350000,0.000989
45.375000,0.000165
45.400000,0.000117
45.425000,0.000173
45.450000,0.000620
45.475000,-0.001016
45.500000,-0.000538
45.525000,-0.000972
45.550000,-0.004066
45.575000,-0.003511
45.600000,-0.003253
45.625000,-0.000735
45.650000,0.001649
45.675000,0.001259
45.700000,0.000720
45.725000,0.000383
45.750000,0.000310
45.775000,0.000104
45.800000,0.000506
45.825000,0.000907
45.850000,0.001504
45.875000,0.001583
45.900000,0.001572
45.925000,0.001484
45.950000,0.000997
45.975000,0.000191
46.000000,0.000068
46.025000,0.000228
46.050000,0.000984
46.075000,-0.000333
46.100000,-0.000592
46.125000,-0.001085
46.150000,-0.004307
46.175000,-0.003774
46.200000,-0.003229
46.225000,-0.001533
46.250000,0.001142
46.275000,0.001936
46.300000,0.000866
46.325000,-0.000323
46.350000,0.000373
46.375000,0.000072
46.400000,0.000654
46.425000,0.001178
46.450000,0.001731
46.475000,0.001733
46.500000,0.001601
46.525000,0.001529
46.550000,0.000898
46.575000,0.000251
46.600000,0.000244
46.625000,0.000267
46.650000,0.000966
46.675000,-0.000772
46.700000,-0.000558
46.725000,-0.001283
46.750000,-0.004338
46.775000,-0.003789
46.800000,-0.003247
46.825000,-0.000943
46.850000,0.001697
46.875000,0.001510
46.900000,0.000564
46.925000,0.000341
46.950000,0.000397
46.975000,0.000095
47.000000,0.000446
47.025000,0.000938
47.050000,0.001523
47.075000,0.001598
47.100000,0.001680
47.125000,0.001625
47.150000,0.000902
47.175000,0.000252
47.200000,0.000190
47.225000,0.000259
47.250000,0.000995
47.275000,-0.000732
47.300000,-0.000874
47.325000,-0.001286
47.350000,-0.004735
47.375000,-0.003799
47.400000,-0.003231
47.425000,-0.000760
47.450000,0.001445
47.475000,0.001299
47.500000,0.000685
47.525000,0.000111
47.550000,0.000408
47.575000,-0.000025
47.600000,0.000634
47.625000,0.001266
47.650000,0.001641
47.675000,0.001845
47.700000,0.001378
47.725000,0.001423
47.750000,0.000941
47.775000,0.000446
47.800000,0.000095
47.825000,0.001043
47.850000,0.001247
47.875000,-0.000607
47.900000,-0.000385
47.925000,-0.000700
47.950000,-0.004614
47.975000,-0.004030
48.000000,-0.004022
48.025000,-0.001635
48.050000,0.001779
48.075000,0.002083
48.100000,0.000832
48.125000,0.000334
48.150000,0.000362
48.175000,0.000050
48.200000,0.000485
48.225000,0.000765
48.250000,0.001591
48.275000,0.001518
48.300000,0.001645
48.325000,0.001573
48.350000,0.000972
48.375000,0.000593
48.400000,0.000108
48.425000,0.000063
48.450000,0.001073
48.475000,-0.000953
48.500000,-0.001211
48.525000,-0.001009
48.550000,-0.004328
48.575000,-0.003870
48.600000,-0.003248
48.625000,-0.000996
48.650000,0.001509
48.675000,0.001268
48.700000,0.000730
48.725000,-0.000043
48.750000,0.000446
48.775000,0.000000
48.800000,0.000629
48.825000,0.001226
48.850000,0.001647
48.875000,0.001813
48.900000,0.001354
48.925000,0.001304
48.950000,0.000970
48.975000,0.000406
49.000000,0.000107
49.025000,0.001057
49.050000,0.001281
49.075000,-0.000467
49.100000,-0.000213
49.125000,-0.000741
49.150000,-0.004510
49.175000,-0.004057
49.200000,-0.004150
49.225000,-0.001676
49.250000,0.001841
49.275000,0.002050
49.300000,0.000923
49.325000,0.000069
49.350000,0.000179
49.375000,-0.000072
49.400000,0.000510
49.425000,0.000822
49.450000,0.001618
49.475000,0.001626
49.500000,0.001590
49.525000,0.001365
49.550000,0.000971
49.575000,0.000286
49.600000,0.000170
49.625000,0.000311
49.650000,0.001193
49.675000,-0.001014
49.700000,-0.000276
49.725000,-0.000583
49.750000,-0.004306
49.775000,-0.004117
49.800000,-0.003390
49.825000,-0.001639
49.850000,0.001566
49.875000,0.001826
49.900000,0.000858
49.925000,0.000251
49.950000,0.000385
49.975000,-0.000002
50.000000,0.000543
50.025000,0.001078
50.050000,0.001534
50.075000,0.001527
50.100000,0.001625
50.125000,0.001464
50.150000,0.000982
50.175000,0.000595
50.200000,0.000103
50.225000,0.000247
50.250000,0.000724
50.275000,-0.000598
50.300000,-0.000171
50.325000,-0.000897
50.350000,-0.004569
50.375000,-0.003952
50.400000,-0.003868
50.425000,-0.001628
50.450000,0.001818
50.475000,0.001988
50.500000,0.000935
50.525000,0.000210
50.550000,0.000300
50.575000,-0.000076
50.600000,0.000469
50.625000,0.000908
50.650000,0.001569
50.675000,0.001616
50.700000,0.001646
50.725000,0.001402
50.750000,0.000966
50.775000,0.000359
50.800000,0.000240
50.825000,0.000304
50.850000,0.000780
50.875000,-0.000773
50.900000,-0.000561
50.925000,-0.000912
50.950000,-0.004046
50.975000,-0.004045
51.000000,-0.003339
51.025000,-0.001591
51.050000,0.001593
51.075000,0.001628
51.100000,0.000915
51.125000,-0.000539
51.150000,0.000365
51.175000,0.000132
51.200000,0.000679
51.225000,0.001261
51.250000,0.001742
51.275000,0.001739
51.300000,0.001472
51.325000,0.001470
51.350000,0.000993
51.375000,0.000301
51.400000,0.000269
51.425000,0.000439
51.450000,0.000879
51.475000,-0.000235
51.500000,-0.000122
51.525000,-0.000621
51.550000,-0.004496
51.575000,-0.003775
51.600000,-0.003901
51.625000,-0.001939
51.650000,0.002052
51.675000,0.002426
51.700000,0.001292
51.725000,0.000032
51.750000,-0.000176
51.775000,-0.000573
51.800000,0.000516
51.825000,0.000392
51.850000,0.001322
51.875000,0.001600
51.900000,0.001855
51.925000,0.001646
51.950000,0.000924
51.975000,0.000645
52.000000,0.000126
52.025000,0.000014
52.050000,0.000745
52.075000,-0.000734
52.100000,-0.000303
52.125000,-0.000729
52.150000,-0.004240
52.175000,-0.003976
52.200000,-0.003255
52.225000,-0.001696
52.250000,0.001519
52.275000,0.001760
52.300000,0.001142
52.325000,0.000300
52.350000,0.000213
52.375000,-0.000170
52.400000,0.000599
52.425000,0.000660
52.450000,0.001514
52.475000,0.001566
52.500000,0.001688
52.525000,0.001496
52.550000,0.000934
52.575000,0.000321
52.600000,0.000233
52.625000,0.000257
52.650000,0.000876
52.675000,-0.000874
52.700000,0.000540
52.725000,-0.000662
52.750000,-0.004183
52.775000,-0.004032
52.800000,-0.003701
52.825000,-0.001717
52.850000,0.001820
52.875000,0.002238
52.900000,0.001312
52.925000,0.000145
52.950000,-0.000138
52.975000,-0.000419
53.000000,0.000563
53.025000,0.000273
53.050000,0.001323
53.075000,0.001462
53.100000,0.001997
53.125000,0.001622
53.150000,0.000954
53.175000,0.000621
53.200000,0.000066
53.225000,-0.000175
53.250000,0.000683
53.275000,-0.001015
53.300000,0.000099
53.325000,-0.000658
53.350000,-0.004198
53.375000,-0.004101
53.400000,-0.002988
53.425000,-0.001486
53.450000,0.001491
53.475000,0.001794
53.500000,0.000979
53.525000,-0.000035
53.550000,0.000064
53.575000,-0.000225
53.600000,0.000688
53.625000,0.000851
53.650000,0.001515
53.675000,0.001580
53.700000,0.001715
53.725000,0.001491
53.750000,0.000933
53.775000,0.000330
53.800000,0.000073
53.825000,0.000224
53.850000,0.000166
53.875000,-0.000748
53.900000,0.000524
53.925000,-0.000625
53.950000,-0.003736
53.975000,-0.003895
54.000000,-0.003099
54.025000,-0.001981
54.050000,0.001535
54.075000,0.001852
54.100000,0.000911
54.125000,0.000089
54.150000,-0.000028
54.175000,-0.000185
54.200000,0.000679
54.225000,0.000623
54.250000,0.001583
54.275000,0.001538
54.300000,0.001735
54.325000,0.001396
54.350000,0.000956
54.375000,0.000346
54.400000,0.000077
54.425000,0.000272
54.450000,0.000187
54.475000,-0.000748
54.500000,0.000495
54.525000,-0.000641
54.550000,-0.004120
54.575000,-0.003871
54.600000,-0.003041
54.625000,-0.001350
54.650000,0.001410
54.675000,0.001574
54.700000,0.001130
54.725000,-0.000025
54.750000,-0.000022
54.775000,-0.000243
54.800000,0.000720
54.825000,0.000745
54.850000,0.001527
54.875000,0.001576
54.900000,0.001677
54.925000,0.001477
54.950000,0.000987
54.975000,0.000162
55.000000,0.000092
55.025000,0.000284
55.050000,0.000210
55.075000,-0.000750
55.100000,0.000322
55.125000,-0.000581
55.150000,-0.003983
55.175000,-0.003739
55.200000,-0.002940
55.225000,-0.001348
55.250000,0.001038
55.275000,0.001628
55.300000,0.001114
55.325000,-0.000017
55.350000,0.000239
55.375000,-0.000082
55.400000,0.000677
55.425000,0.000628
55.450000,0.001573
55.475000,0.001543
55.500000,0.001579
55.525000,0.001524
55.550000,0.000979
55.575000,0.000275
55.600000,0.000239
55.625000,0.000212
55.650000,0.000079
55.675000,-0.000648
55.700000,0.000205
55.725000,-0.000603
55.750000,-0.003876
55.775000,-0.003867
55.800000,-0.003043
55.825000,-0.001807
55.850000,0.001458
55.875000,0.001839
55.900000,0.001127
55.925000,0.000210
55.950000,0.000008
55.975000,-0.000216
56.000000,0.000452
56.025000,0.000561
56.050000,0.001600
56.075000,0.001451
56.100000,0.001654
56.125000,0.001573
56.150000,0.001041
56.175000,0.000216
56.200000,0.000185
56.225000,0.000217
56.250000,0.000131
56.275000,-0.000485
56.300000,0.000318
56.325000,-0.000602
56.350000,-0.003905
56.375000,-0.003933
56.400000,-0.003169
56.425000,-0.001865
56.450000,0.001410
56.475000,0.001854
56.500000,0.001144
56.525000,0.000290
56.550000,0.000191
56.575000,-0.000280
56.600000,0.000546
56.625000,0.000521
56.650000,0.001615
56.675000,0.001434
56.700000,0.001663
56.725000,0.001582
56.750000,0.001099
56.775000,0.000213
56.800000,0.000104
56.825000,0.000189
56.850000,0.000098
56.875000,-0.000473
56.900000,0.000319
56.925000,-0.000751
56.950000,-0.003719
56.975000,-0.004399
57.000000,-0.003187
57.025000,-0.001824
57.050000,0.001399
57.075000,0.001714
57.100000,0.001024
57.125000,0.000445
57.150000,0.000194
57.175000,-0.000112
57.200000,0.000599
57.225000,0.000867
57.250000,0.001660
57.275000,0.001454
57.300000,0.001651
57.325000,0.001456
57.350000,0.001109
57.375000,0.000262
57.400000,0.000117
57.425000,0.000176
57.450000,0.000095
57.475000,-0.000661
57.500000,0.000205
57.525000,-0.000611
57.550000,-0.003648
57.575000,-0.004017
57.600000,-0.003158
57.625000,-0.001923
57.650000,0.001385
57.675000,0.001880
57.700000,0.001246
57.725000,0.000128
57.750000,0.000202
57.775000,-0.000146
57.800000,0.000511
57.825000,0.000590
57.850000,0.001651
57.875000,0.001573
57.900000,0.001645
57.925000,0.001564
57.950000,0.000995
57.975000,0.000293
58.000000,0.000097
58.025000,0.000213
58.050000,-0.000006
58.075000,-0.001339
58.100000,0.000193
58.125000,-0.000534
58.150000,-0.003768
58.175000,-0.003625
58.200000,-0.002991
58.225000,-0.000971
58.250000,0.001570
58.275000,0.001684
58.300000,0.001302
58.325000,0.000133
58.350000,-0.000030
58.375000,-0.000664
58.400000,0.000422
58.425000,0.000357
58.450000,0.001681
58.475000,0.001460
58.500000,0.001807
58.525000,0.001723
58.550000,0.001073
58.575000,0.000260
58.600000,0.000353
58.625000,0.000203
58.650000,0.000160
58.675000,-0.001997
58.700000,0.000220
58.725000,-0.000337
58.750000,-0.003805
58.775000,-0.003671
58.800000,-0.002884
58.825000,-0.001283
58.850000,0.001585
58.875000,0.001823
58.900000,0.001174
58.925000,0.000154
58.950000,0.000016
58.975000,-0.000409
59.000000,0.000493
59.025000,0.000277
59.050000,0.001743
59.075000,0.001496
59.100000,0.001857
59.125000,0.001665
59.150000,0.001335
59.175000,0.000563
59.200000,0.000012
59.225000,-0.000063
59.250000,0.000050
59.275000,-0.001457
59.300000,0.000301
59.325000,-0.000799
59.350000,-0.003860
59.375000,-0.004306
59.400000,-0.002787
59.425000,-0.001610
59.450000,0.001655
59.475000,0.001883
59.500000,0.001387
59.525000,0.000179
59.550000,0.000186
59.575000,-0.000321
59.600000,0.000401
59.625000,0.000655
59.650000,0.001617
59.675000,0.001474
59.700000,0.001622
59.725000,0.001634
59.750000,0.001134
59.775000,0.000317
59.800000,0.000183
59.825000,0.000172
59.850000,0.000161
59.875000,-0.001273
59.900000,0.000396
59.925000,-0.000797
59.950000,-0.003864
59.975000,-0.003976
60.000000,-0.002896
60.025000,-0.001931
60.050000,0.001553
60.075000,0.001901
60.100000,0.001348
60.125000,0.000157
60.150000,0.000216
60.175000,-0.000335
60.200000,0.000536
60.225000,0.000666
60.250000,0.001552
60.275000,0.001458
60.300000,0.001630
60.325000,0.001691
60.350000,0.001158
60.375000,0.000216
60.400000,0.000272
60.425000,0.000171
60.450000,0.000139
60.475000,-0.001209
60.500000,0.000450
60.525000,-0.000803
60.550000,-0.003908
60.575000,-0.003987
60.600000,-0.002839
60.625000,-0.001778
60.650000,0.001479
60.675000,0.001893
60.700000,0.001330
60.725000,-0.000002
60.750000,0.000072
60.775000,-0.000226
60.800000,0.000557
60.825000,0.000642
60.850000,0.001554
60.875000,0.001463
60.900000,0.001625
60.925000,0.001690
60.950000,0.001164
60.975000,0.000234
61.000000,0.000101
61.025000,0.000147
61.050000,0.000189
61.075000,-0.001290
61.100000,0.000429
61.125000,-0.000544
61.150000,-0.003742
61.175000,-0.003938
61.200000,-0.002940
61.225000,-0.001781
61.250000,0.001564
61.275000,0.002022
61.300000,0.001426
61.325000,0.000091
61.350000,0.000068
61.375000,-0.000436
61.400000,0.000478
61.425000,0.000207
61.450000,0.001363
61.475000,0.001531
61.500000,0.001686
61.525000,0.001770
61.550000,0.001245
61.575000,-0.000934
61.600000,-0.000184
61.625000,0.000247
61.650000,0.000827
61.675000,-0.000901
61.700000,0.000407
61.725000,-0.000850
61.750000,-0.003924
61.775000,-0.003801
61.800000,-0.002522
61.825000,-0.000594
61.850000,0.001773
61.875000,0.001587
61.900000,0.001218
61.925000,0.000047
61.950000,0.000011
61.975000,-0.000457
62.000000,0.000457
62.025000,0.000259
62.050000,0.001514
62.075000,0.001549
62.100000,0.001889
62.125000,0.001679
62.150000,0.001286
62.175000,0.000556
62.200000,0.000308
62.225000,-0.000076
62.250000,-0.000007
62.275000,-0.001119
62.300000,0.000157
62.325000,-0.001037
62.350000,-0.003871
62.375000,-0.004087
62.400000,-0.002900
62.425000,-0.001964
62.450000,0.001645
62.475000,0.002036
62.500000,0.001331
62.525000,0.000054
62.550000,0.000111
62.575000,-0.000250
62.600000,0.000412
62.625000,0.000575
62.650000,0.001624
62.675000,0.001642
62.700000,0.001579
62.725000,0.001655
62.750000,0.001263
62.775000,0.000209
62.800000,0.000115
62.825000,0.000153
62.850000,0.000131
62.875000,-0.001738
62.900000,0.000639
62.925000,-0.000448
62.950000,-0.003793
62.975000,-0.003998
63.000000,-0.002858
63.025000,-0.001856
63.050000,0.001762
63.075000,0.001632
63.100000,0.001293
63.125000,0.000022
63.150000,0.000154
63.175000,-0.000200
63.200000,0.000577
63.225000,0.000744
63.250000,0.001618
63.275000,0.001541
63.300000,0.001621
63.325000,0.001614
63.350000,0.001265
63.375000,-0.000677
63.400000,0.000305
63.425000,0.000245
63.450000,0.000225
63.475000,-0.001149
63.500000,0.000513
63.525000,-0.000650
63.550000,-0.003936
63.575000,-0.004003
63.600000,-0.002835
63.625000,-0.001604
63.650000,0.001899
63.675000,0.001707
63.700000,0.001364
63.725000,-0.000063
63.750000,0.000099
63.775000,-0.000251
63.800000,0.000540
63.825000,0.000687
63.850000,0.001568
63.875000,0.001535
63.900000,0.001663
63.925000,0.001631
63.950000,0.001321
63.975000,0.000485
64.000000,0.000196
64.025000,-0.000072
64.050000,0.000024
64.075000,-0.001461
64.100000,0.000502
64.125000,-0.000838
64.150000,-0.004267
64.175000,-0.004056
64.200000,-0.002624
64.225000,-0.001662
64.250000,0.001796
64.275000,0.001634
64.300000,0.001199
64.325000,-0.000013
64.350000,0.000135
64.375000,-0.000149
64.400000,0.000629
64.425000,0.000713
64.450000,0.001668
64.475000,0.001573
64.500000,0.001635
64.525000,0.001596
64.550000,0.001260
64.575000,0.000463
64.600000,0.000202
64.625000,-0.000081
64.650000,0.000074
64.675000,-0.001496
64.700000,0.000375
64.725000,-0.000562
64.750000,-0.003905
64.775000,-0.004182
64.800000,-0.002841
64.825000,-0.001644
64.850000,0.001917
64.875000,0.001602
64.900000,0.001353
64.925000,-0.000041
64.950000,0.000099
64.975000,-0.000270
65.000000,0.000529
65.025000,0.000338
65.050000,0.001586
65.075000,0.001597
65.100000,0.001697
65.125000,0.001765
65.150000,0.001382
65.175000,0.000264
65.200000,0.000171
65.225000,0.000153
65.250000,0.000017
65.275000,-0.001770
65.300000,0.002463
65.325000,0.008311
65.350000,0.008984
65.375000,0.012423
65.400000,0.017952
65.425000,0.023501
65.450000,0.018104
65.475000,0.015997
65.500000,0.011958
65.525000,0.011312
65.550000,0.007808
65.575000,0.004429
65.600000,0.003042
65.625000,0.000293
65.650000,-0.000454
65.675000,-0.001776
65.700000,-0.000760
65.725000,-0.000235
65.750000,-0.002920
65.775000,-0.004794
65.800000,-0.003959
65.825000,-0.003637
65.850000,-0.001785
65.875000,-0.031407
65.900000,-0.037109
65.925000,-0.034233
65.950000,-0.025014
65.975000,-0.018187
66.000000,-0.018492
66.025000,0.006537
66.050000,0.007510
66.075000,0.005533
66.100000,0.003118
66.125000,0.001705
66.150000,0.000609
66.175000,-0.001001
66.200000,-0.003622
66.225000,-0.003831
66.250000,-0.003634
66.275000,-0.003564
66.300000,-0.000122
66.325000,0.000274
66.350000,0.003073
66.375000,0.003494
66.400000,0.004777
66.425000,0.004496
66.450000,0.003992
66.475000,0.003201
66.500000,0.002682
66.525000,0.001318
66.550000,-0.154055
66.575000,-0.185293
66.600000,-0.123726
66.625000,-0.152105
66.650000,-0.135281
66.675000,-0.137488
66.700000,-0.119158
66.725000,-0.310615
66.750000,-0.689948
66.775000,0.380619
66.800000,0.303723
66.825000,0.138392
66.850000,0.254204
66.875000,0.212729
66.900000,0.204860
66.925000,0.147927
66.950000,0.148717
66.975000,0.181179
67.000000,0.132087
67.025000,0.112582
67.050000,0.108049
67.075000,0.101829
67.100000,0.098166
67.125000,0.095954
67.150000,0.105979
67.175000,0.006872
67.200000,0.005595
67.225000,0.021954
67.250000,0.002043
67.275000,0.031104
67.300000,0.072669
67.325000,-0.458553
67.350000,0.226065
67.375000,0.463318
67.400000,0.148447
67.425000,0.068797
67.450000,0.046101
67.475000,0.037236
67.500000,0.045569
67.525000,-0.109968
67.550000,-0.206234
67.575000,0.037674
67.600000,0.089621
67.625000,0.181887
67.650000,0.118782
67.675000,0.094706
67.700000,0.081848
67.725000,0.078732
67.750000,0.082623
67.775000,0.099002
67.800000,-53.707573
67.825000,-7.385015
67.850000,3.463440
67.875000,4.320955
67.900000,5.612803
67.925000,5.740063
67.950000,4.218309
67.975000,1.381148
68.000000,0.806196
68.025000,-1.804508
68.050000,-0.199715
68.075000,0.318873
68.100000,0.283942
68.125000,-0.092780
68.150000,-3.320640
68.175000,0.023131
68.200000,0.045637
68.225000,0.908130
68.250000,0.569033
68.275000,0.437880
68.300000,0.359852
68.325000,0.301816
68.350000,0.230552
68.375000,0.167324
68.400000,-9223372013568.000000
68.425000,-9223372013568.000000
68.450000,-9223372013568.000000
68.475000,-9223372013568.000000
68.500000,-9223372013568.000000
68.525000,-9223372013568.000000
68.550000,-9223372013568.000000
68.575000,-9223372013568.000000
68.600000,-9223372013568.000000
68.625000,-9223372013568.000000
68.650000,-9223372013568.000000
68.675000,-9223372013568.000000
68.700000,-9223372013568.000000
68.725000,-9223372013568.000000
68.750000,-9223372013568.000000
68.775000,-9223372013568.000000
