simulation time,yL
0.000000,-0.023504
0.025000,-0.023714
0.050000,-0.023148
0.075000,-0.021366
0.100000,-0.017921
0.125000,-0.014377
0.150000,-0.010641
0.175000,-0.006678
0.200000,-0.003689
0.225000,-0.001430
0.250000,0.001978
0.275000,0.004340
0.300000,0.004892
0.325000,0.007190
0.350000,0.007822
0.375000,0.008737
0.400000,0.009827
