simulation time,steering angle
0.025000,-0.040390
0.050000,-0.041977
0.075000,-0.035326
0.100000,-0.029635
0.125000,-0.024020
0.150000,-0.018843
0.175000,-0.013409
0.200000,-0.007526
0.225000,-0.003319
0.250000,-0.000493
0.275000,0.004473
0.300000,0.007989
0.325000,0.008136
0.350000,0.011283
0.375000,0.012199
0.400000,0.013298
