simulation time,actual_yL
16.666000,0.000000
16.674333,0.000000
16.682666,0.000000
16.690999,0.000000
16.699332,0.000000
16.707665,0.000000
16.715998,0.000000
16.724331,0.000000
16.732664,0.000000
16.740997,0.000000
16.749330,0.000000
16.757663,0.000000
16.765996,0.000000
16.774329,0.000000
16.782662,0.000000
16.790995,0.000000
16.799328,0.000000
16.807661,0.000000
16.815994,0.000000
16.824327,0.000000
16.832660,0.000000
16.840993,0.000000
16.849326,0.000000
16.857659,0.000000
16.865992,0.000000
16.874325,0.000000
16.882658,0.000000
16.890991,0.000000
16.899324,0.000000
16.907657,0.000000
16.915990,0.000000
16.924323,0.000000
16.932656,0.000000
16.940989,0.000000
16.949322,0.000000
16.957655,0.000000
16.965988,0.000000
16.974321,0.000000
16.982654,0.000000
16.990987,0.000000
16.999320,0.000000
17.007653,0.000000
17.015986,0.000000
17.024319,0.000000
17.032652,0.000000
17.040985,0.000000
17.049318,0.000000
17.057651,0.000000
17.065984,0.000000
17.074317,0.000000
17.082650,0.000000
17.090983,0.000000
17.099316,0.000000
17.107649,0.000000
17.115982,0.000000
17.124315,0.000000
17.132648,0.000000
17.140981,0.000000
17.149314,0.000000
17.157647,0.000000
17.165980,0.000000
17.174313,0.000000
17.182646,0.000000
17.190979,0.000000
17.199312,0.000000
17.207645,0.000000
17.215978,0.000000
17.224311,0.000000
17.232644,0.000000
17.240977,0.000000
17.249310,0.000000
17.257643,0.000000
17.265976,0.000000
17.274309,0.000000
17.282642,0.000000
17.290975,0.000000
17.299308,0.000000
17.307641,0.000000
17.315974,0.000000
17.324307,0.000000
17.332640,0.000000
17.340973,0.000000
17.349306,0.000000
17.357639,0.000000
17.365972,0.000000
17.374305,0.000000
17.382638,0.000000
17.390971,0.000000
17.399304,0.000000
17.407637,0.000000
17.415970,0.000000
17.424303,0.000000
17.432636,0.000000
17.440969,0.000000
17.449302,0.000000
17.457635,0.000000
17.465968,0.000000
17.474301,0.000000
17.482634,0.000000
17.490967,0.000000
17.499300,0.000000
17.507633,0.000000
17.515966,0.000000
17.524299,0.000000
17.532632,0.000000
17.540965,0.000000
17.549298,0.000000
17.557631,0.000000
17.565964,0.000000
17.574297,0.000000
17.582630,0.000000
17.590963,0.000000
17.599296,0.000000
17.607629,0.000000
17.615962,0.000000
17.624295,0.000000
17.632628,0.000000
17.640961,0.000000
17.649294,0.000000
17.657627,0.000000
17.665960,0.000000
17.674293,0.000000
17.682626,0.000000
17.690959,0.000000
17.699292,0.000000
17.707625,0.000000
17.715958,0.000000
17.724291,0.000000
17.732624,0.000000
17.740957,0.000000
17.749290,0.000000
17.757623,0.000000
17.765956,0.000000
17.774289,0.000000
17.782622,0.000000
17.790955,0.000000
17.799288,0.000000
17.807621,0.000000
17.815954,0.000000
17.824287,0.000000
17.832620,0.000000
17.840953,0.000000
17.849286,0.000000
17.857619,0.000000
17.865952,0.000000
17.874285,0.000000
17.882618,0.000000
17.890951,0.000000
17.899284,0.000000
17.907617,0.000000
17.915950,0.000000
17.924283,0.000000
17.932616,0.000000
17.940949,0.000000
17.949282,0.000000
17.957615,0.000000
17.965948,0.000000
17.974281,0.000000
17.982614,0.000000
17.990947,0.000000
17.999280,0.000000
18.007613,0.000000
18.015946,0.000000
18.024279,0.000000
18.032612,0.000000
18.040945,0.000000
18.049278,0.000000
18.057611,0.000000
